35108:
 num     #instances         #bytes  class name (module)
1523:             1            136  com.alibaba.fastjson2.reader.FieldReaderList
1524:             1            136  com.alibaba.fastjson2.writer.FieldWriterListMethod
1525:             1            136  com.flashchat.chatservice.service.impl.RoomServiceImpl$$SpringCGLIB$$0
1526:             1            128  [Lcom.alibaba.fastjson2.JSONReader$Feature;
1527:             4            128  [Lcom.flashchat.chatservice.dto.enums.RoomDelayEventTypeEnum;
1528:             2            128  ch.qos.logback.classic.PatternLayout
1529:             4            128  com.fasterxml.jackson.core.StreamReadCapability
1530:             4            128  com.fasterxml.jackson.core.util.Separators$Spacing
1531:             8            128  com.fasterxml.jackson.databind.module.SimpleKeyDeserializers
1532:             8            128  com.fasterxml.jackson.databind.type.TypeParser
1533:             8            128  com.fasterxml.jackson.datatype.jsr310.JavaTimeModule$1
1534:             8            128  com.fasterxml.jackson.datatype.jsr310.deser.JavaTimeDeserializerModifier
1535:             8            128  com.fasterxml.jackson.datatype.jsr310.ser.JavaTimeSerializerModifier
1536:             8            128  com.fasterxml.jackson.datatype.jsr310.ser.ZoneIdSerializer
1537:             4            128  com.flashchat.chatservice.ratelimit.RateLimitResult
1538:             4            128  com.mysql.cj.conf.BooleanPropertyDefinition$AllowableValues
1539:             8            128  com.mysql.cj.protocol.a.NativeMessageBuilder
1540:             2            128  com.mysql.cj.util.LRUCache
1541:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping (java.management@25)
1542:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$EnumMapping (java.management@25)
1543:             2            128  com.sun.security.sasl.gsskerb.JdkSASL$ProviderService (jdk.security.jgss@25)
1544:             2            128  io.netty.buffer.SizeClasses
1545:             2            128  io.netty.buffer.UnpooledByteBufAllocator$InstrumentedUnpooledUnsafeDirectByteBuf
1546:             4            128  io.netty.channel.nio.NioEventLoopGroup
1547:             2            128  java.lang.invoke.BoundMethodHandle$Species_LLLLLLL (java.base@25)
1548:             4            128  java.lang.module.ModuleDescriptor$Modifier (java.base@25)
1549:             4            128  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base@25)
1550:             8            128  java.util.Collections$UnmodifiableCollection (java.base@25)
1551:             1            128  java.util.concurrent.ForkJoinWorkerThread$InnocuousForkJoinWorkerThread (java.base@25)
1552:             2            128  java.util.jar.JarFile (java.base@25)
1553:             2            128  javax.naming.NameImpl (java.naming@25)
1554:             4            128  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base@25)
1555:             4            128  jdk.internal.util.ClassFileDumper (java.base@25)
1556:             8            128  jdk.proxy2.$Proxy104 (jdk.proxy2)
1557:             8            128  jdk.proxy2.$Proxy113 (jdk.proxy2)
1558:             1            128  org.apache.catalina.core.StandardEngine
1559:             4            128  org.apache.coyote.ErrorState
1560:             4            128  org.apache.ibatis.mapping.ResultSetType
1561:             4            128  org.apache.tomcat.util.http.SameSiteCookies
1562:             4            128  org.apache.tomcat.util.net.AbstractEndpoint$BindState
1563:             8            128  org.redisson.client.protocol.decoder.MapValueDecoder
1564:             4            128  org.slf4j.helpers.Reporter$Level
1565:             4            128  org.springframework.beans.propertyeditors.CharacterEditor
1566:             4            128  org.springframework.boot.actuate.autoconfigure.endpoint.expose.IncludeExcludeEndpointFilter
1567:             4            128  org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty
1568:             8            128  org.springframework.boot.convert.CollectionToDelimitedStringConverter
1569:             4            128  org.springframework.boot.jdbc.DataSourceBuilder$DataSourceProperty
1570:             4            128  org.springframework.boot.jdbc.EmbeddedDatabaseConnection
1571:             8            128  org.springframework.boot.logging.DeferredLogs$$Lambda/0x00000000310a2860
1572:             8            128  org.springframework.core.DefaultParameterNameDiscoverer
1573:             8            128  org.springframework.core.StandardReflectionParameterNameDiscoverer
1574:             4            128  org.springframework.core.task.SimpleAsyncTaskExecutor$ConcurrencyThrottleAdapter
1575:             2            128  org.springframework.core.type.classreading.CachingMetadataReaderFactory$LocalResourceCache
1576:             4            128  org.springframework.data.redis.core.DefaultStreamOperations$1
1577:             4            128  org.springframework.data.redis.core.script.DefaultRedisScript
1578:             8            128  org.springframework.http.HttpMethod
1579:             4            128  org.springframework.http.converter.StringHttpMessageConverter
1580:             4            128  org.springframework.util.PropertyPlaceholderHelper
1581:             4            128  org.springframework.web.method.annotation.RequestParamMethodArgumentResolver
1582:             4            128  org.springframework.web.method.annotation.SessionAttributesHandler
1583:             1            128  org.springframework.web.servlet.DispatcherServlet
1584:             4            128  org.springframework.web.servlet.mvc.method.RequestMappingInfo$BuilderConfiguration
1585:             2            128  sun.nio.cs.DoubleByte$Encoder (java.base@25)
1586:             2            128  sun.security.jgss.SunProvider$ProviderService (java.security.jgss@25)
1587:             1            120  [Lcom.baomidou.mybatisplus.core.enums.SqlMethod;
1588:             5            120  [Lio.netty.channel.socket.InternetProtocolFamily;
1589:             1            120  [Ljava.lang.classfile.Opcode$Kind; (java.base@25)
1590:             3            120  [Ljava.lang.invoke.LambdaForm$BasicType; (java.base@25)
1591:             1            120  [Ljava.lang.reflect.ClassFileFormatVersion; (java.base@25)
1592:             3            120  [[Lcom.github.benmanes.caffeine.cache.Node;
1593:             1            120  ch.qos.logback.classic.LoggerContext
1594:             5            120  ch.qos.logback.core.pattern.parser.TokenStream$TokenizerState
1595:             1            120  ch.qos.logback.core.rolling.helper.RollingCalendar
1596:             5            120  ch.qos.logback.core.subst.Token$Type
1597:             5            120  ch.qos.logback.core.util.CachingDateFormatter
1598:             5            120  ch.qos.logback.core.util.CachingDateFormatter$CacheTuple
1599:             1            120  com.alibaba.fastjson2.writer.OWG_7_3_WsRespDTO
1600:             1            120  com.alibaba.fastjson2.writer.OWG_9_3_IdentityInfoRespDTO
1601:             5            120  com.baomidou.mybatisplus.annotation.FieldStrategy
1602:             1            120  com.baomidou.mybatisplus.core.toolkit.Sequence
1603:             5            120  com.fasterxml.classmate.util.ResolvedTypeKey
1604:             5            120  com.fasterxml.jackson.annotation.JsonTypeInfo$As
1605:             5            120  com.fasterxml.jackson.annotation.Nulls
1606:             5            120  com.fasterxml.jackson.core.type.WritableTypeId$Inclusion
1607:             3            120  com.fasterxml.jackson.databind.PropertyMetadata
1608:             1            120  com.flashchat.chatservice.service.impl.ChatServiceImpl$$SpringCGLIB$$0
1609:             3            120  com.github.benmanes.caffeine.cache.stats.ConcurrentStatsCounter
1610:             5            120  com.mysql.cj.conf.PropertyDefinitions$SslMode
1611:             3            120  com.mysql.cj.protocol.ReadAheadInputStream
1612:             3            120  com.mysql.cj.protocol.a.authentication.Sha256PasswordPlugin
1613:             5            120  com.sun.org.apache.xerces.internal.util.PropertyState (java.xml@25)
1614:             5            120  io.micrometer.common.util.internal.logging.LocationAwareSlf4JLogger
1615:             5            120  io.micrometer.core.instrument.MeterRegistry$$Lambda/0x000000003177b4b0
1616:             5            120  io.micrometer.core.instrument.MeterRegistry$1
1617:             5            120  io.micrometer.core.instrument.StrongReferenceGaugeFunction
1618:             3            120  io.netty.util.Signal
1619:             5            120  io.netty.util.concurrent.DefaultEventExecutorChooserFactory$PowerOfTwoEventExecutorChooser
1620:             5            120  io.netty.util.internal.logging.InternalLogLevel
1621:             5            120  jakarta.servlet.DispatcherType
1622:             5            120  jakarta.servlet.http.MappingMatch
1623:             3            120  java.lang.IllegalStateException (java.base@25)
1624:             5            120  java.lang.String$$StringConcat/0x0000000031578000 (java.base@25)
1625:             5            120  java.lang.classfile.AttributeMapper$AttributeStability (java.base@25)
