31420:
 num     #instances         #bytes  class name (module)
3926:             1             24  com.flashchat.chatservice.service.dispatch.RoomSideEffectMailbox
3927:             1             24  com.flashchat.chatservice.service.impl.FileServiceImpl
3928:             1             24  com.flashchat.chatservice.service.impl.MessageWindowServiceImpl
3929:             1             24  com.flashchat.chatservice.websocket.NettyWebSocketServer$1
3930:             1             24  com.flashchat.chatservice.websocket.manager.RoomMemberCleanupJob
3931:             1             24  com.flashchat.gameservice.ai.AiPlayerServiceImpl
3932:             1             24  com.flashchat.gameservice.ai.llm.provider.KimiLlmClient
3933:             1             24  com.flashchat.gameservice.controller.GameController
3934:             1             24  com.flashchat.gameservice.engine.GameContextManager
3935:             1             24  com.flashchat.userservice.config.SecurityConfiguration$$SpringCGLIB$$FastClass$$0
3936:             1             24  com.flashchat.userservice.config.SecurityConfiguration$$SpringCGLIB$$FastClass$$1
3937:             1             24  com.flashchat.userservice.service.impl.CreditServiceImpl
3938:             1             24  com.github.benmanes.caffeine.cache.DisabledScheduler
3939:             1             24  com.github.benmanes.caffeine.cache.RemovalCause$1
3940:             1             24  com.github.benmanes.caffeine.cache.RemovalCause$2
3941:             1             24  com.github.benmanes.caffeine.cache.RemovalCause$3
3942:             1             24  com.github.benmanes.caffeine.cache.RemovalCause$4
3943:             1             24  com.github.benmanes.caffeine.cache.RemovalCause$5
3944:             1             24  com.github.benmanes.caffeine.cache.SingletonWeigher
3945:             1             24  com.github.benmanes.caffeine.cache.SystemTicker
3946:             1             24  com.mysql.cj.conf.ConnectionUrl$HostsCardinality$1
3947:             1             24  com.mysql.cj.conf.ConnectionUrl$HostsCardinality$2
3948:             1             24  com.mysql.cj.conf.ConnectionUrl$HostsCardinality$3
3949:             1             24  com.sun.beans.util.Cache$Kind$1 (java.desktop@25)
3950:             1             24  com.sun.beans.util.Cache$Kind$2 (java.desktop@25)
3951:             1             24  com.sun.beans.util.Cache$Kind$3 (java.desktop@25)
3952:             1             24  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport (java.management@25)
3953:             1             24  com.sun.jmx.mbeanserver.MXBeanLookup (java.management@25)
3954:             1             24  com.sun.jmx.remote.util.ClassLogger (java.management@25)
3955:             1             24  com.sun.management.internal.HotSpotThreadImpl (jdk.management@25)
3956:             1             24  com.sun.management.internal.OperatingSystemImpl (jdk.management@25)
3957:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$2 (jdk.management@25)
3958:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$3 (jdk.management@25)
3959:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$6 (jdk.management@25)
3960:             1             24  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration (java.xml@25)
3961:             1             24  com.zaxxer.hikari.pool.ProxyLeakTaskFactory
3962:             1             24  com.zaxxer.hikari.util.DriverDataSource
3963:             1             24  io.lettuce.core.event.DefaultEventBus
3964:             1             24  io.lettuce.core.event.jfr.NoOpEventRecorder
3965:             1             24  io.lettuce.core.metrics.DefaultCommandLatencyCollectorOptions$Builder
3966:             1             24  io.lettuce.core.resource.DefaultNettyCustomizer
3967:             1             24  io.lettuce.core.resource.DefaultThreadFactoryProvider
3968:             1             24  io.lettuce.core.resource.DnsResolvers$1
3969:             1             24  io.lettuce.core.resource.DnsResolvers$2
3970:             1             24  io.lettuce.core.resource.UnavailableResources
3971:             1             24  io.micrometer.common.KeyValues
3972:             1             24  io.micrometer.core.instrument.binder.jvm.JvmGcMetrics$GcMetricsNotificationListener
3973:             1             24  io.micrometer.core.instrument.binder.logging.LogbackMetrics
3974:             1             24  io.micrometer.core.instrument.binder.system.UptimeMetrics
3975:             1             24  io.micrometer.core.instrument.binder.tomcat.TomcatMetrics$$Lambda/0x00000000127a0d68
3976:             1             24  io.micrometer.core.instrument.binder.tomcat.TomcatMetrics$$Lambda/0x00000000127a1410
3977:             1             24  io.micrometer.core.instrument.binder.tomcat.TomcatMetrics$$Lambda/0x00000000127a1650
3978:             1             24  io.micrometer.core.instrument.binder.tomcat.TomcatMetrics$$Lambda/0x00000000127a1890
3979:             1             24  io.micrometer.core.instrument.observation.DefaultMeterObservationHandler
3980:             1             24  io.micrometer.prometheusmetrics.PrometheusMeterRegistry$$Lambda/0x000000001277dc20
3981:             1             24  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$1
3982:             1             24  io.netty.buffer.PooledByteBufAllocator$PoolThreadLocalCache
3983:             1             24  io.netty.buffer.UnpooledByteBufAllocator
3984:             1             24  io.netty.buffer.UnpooledByteBufAllocator$UnpooledByteBufAllocatorMetric
3985:             1             24  io.netty.channel.ChannelOption$1
3986:             1             24  io.netty.channel.ServerChannelRecvByteBufAllocator
3987:             1             24  io.netty.channel.WriteBufferWaterMark
3988:             1             24  io.netty.handler.codec.MessageToMessageCodec$1
3989:             1             24  io.netty.handler.codec.MessageToMessageCodec$2
3990:             1             24  io.netty.handler.codec.dns.DatagramDnsQueryEncoder
3991:             1             24  io.netty.handler.codec.dns.DatagramDnsResponseDecoder$1
3992:             1             24  io.netty.handler.codec.http.HttpMethod$EnumNameMap
3993:             1             24  io.netty.handler.codec.http.websocketx.WebSocketDecoderConfig
3994:             1             24  io.netty.resolver.HostsFileEntriesProvider
3995:             1             24  io.netty.resolver.dns.DnsNameResolver$2
3996:             1             24  io.netty.resolver.dns.DnsServerAddressStreamProviders$DefaultProviderHolder$1
3997:             1             24  io.netty.resolver.dns.DnsServerAddresses$1
3998:             1             24  io.netty.resolver.dns.UnixResolverOptions
3999:             1             24  io.netty.util.AttributeKey$1
4000:             1             24  io.netty.util.ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory
4001:             1             24  io.netty.util.Signal$1
4002:             1             24  io.netty.util.concurrent.FailedFuture
4003:             1             24  io.netty.util.internal.ThreadExecutorMap$3
4004:             1             24  io.prometheus.metrics.config.ExemplarsProperties
4005:             1             24  io.prometheus.metrics.config.ExporterProperties
4006:             1             24  io.prometheus.metrics.model.snapshots.ClassicHistogramBuckets
4007:             1             24  io.prometheus.metrics.model.snapshots.Labels
4008:             1             24  io.prometheus.metrics.model.snapshots.NativeHistogramBuckets
4009:             1             24  jakarta.el.ExpressionFactory$CacheKey
4010:             1             24  jakarta.el.Util$CacheKey
4011:             1             24  jakarta.websocket.CloseReason
4012:             1             24  java.io.ByteArrayOutputStream (java.base@25)
4013:             1             24  java.io.WinNTFileSystem (java.base@25)
4014:             1             24  java.lang.ProcessHandleImpl$$Lambda/0x0000000012037460 (java.base@25)
4015:             1             24  java.lang.RuntimePermission (java.base@25)
4016:             1             24  java.lang.StackWalker$ExtendedOption (java.base@25)
4017:             1             24  java.lang.String$$StringConcat/0x000000001205a400 (java.base@25)
4018:             1             24  java.lang.String$$StringConcat/0x0000000012104400 (java.base@25)
4019:             1             24  java.lang.String$$StringConcat/0x0000000012278400 (java.base@25)
4020:             1             24  java.lang.String$$StringConcat/0x00000000123fc000 (java.base@25)
4021:             1             24  java.lang.String$$StringConcat/0x0000000012710400 (java.base@25)
